physical time,Temperature Supply,Target T ,Outdoor T ,Monitoring Points T1,Monitoring Points T2,Monitoring Points T3,Monitoring Points T4
2021/11/17 15:10,37.35,31,12,22.34,21.27,23.03,22.43
2021/11/17 15:20,37.35,31,12,22.42,21.27,22.98,22.43
2021/11/17 15:30,37.5,31,12,22.42,21.27,22.98,22.36
2021/11/17 15:40,37.35,31,12,22.42,21.14,22.98,22.36
2021/11/17 15:50,37.5,31,12,22.24,21.14,23.01,22.36
2021/11/17 16:00,37.35,31,12,22.24,21.14,23.01,22.35
2021/11/17 16:10,37.35,31,12,22.24,21.21,23.01,22.35
2021/11/17 16:20,37.35,31,12,22.33,21.21,22.92,22.35
2021/11/17 16:30,37.35,32,12,22.33,21.21,22.92,22.35
2021/11/17 16:40,37.35,32,12,22.33,21.22,22.92,22.35
2021/11/17 16:50,37.35,32,12,22.21,21.22,22.92,22.35
2021/11/17 17:00,37.35,32,12,22.21,21.22,22.92,21.62
2021/11/17 17:10,37.35,32,12,22.21,21.14,22.92,21.62
2021/11/17 17:20,37.35,32,12,22.12,21.14,22.98,21.62
2021/11/17 17:30,37.35,32,12,22.12,21.14,22.98,21.56
2021/11/17 17:40,37.35,32,12,22.12,21.17,22.98,21.56
2021/11/17 17:50,37.35,32,12,22.06,21.17,22.98,21.56
2021/11/17 18:00,37.22,32,12,22.06,21.17,22.98,21.54
2021/11/17 18:10,37.35,34.6,10,22.06,21.2,22.98,21.54
2021/11/17 18:20,37.35,34.6,10,22.02,21.2,23.11,21.54
2021/11/17 18:30,37.35,34.6,10,22.02,21.2,23.11,21.62
2021/11/17 18:40,37.35,35.9,9,22.02,21.22,23.11,21.62
2021/11/17 18:50,37.35,35.9,9,21.92,21.22,23.03,21.62
2021/11/17 19:00,37.35,35.9,9,21.92,21.22,23.03,21.41
2021/11/17 19:10,37.22,37.2,8,21.92,21.46,23.03,21.41
2021/11/17 19:20,37.49,37.2,8,21.85,21.46,23.09,21.41
2021/11/17 19:30,37.21,37.2,8,21.85,21.46,23.09,21.4
2021/11/17 19:40,37.94,37.8,7,21.85,21.41,23.09,21.4
2021/11/17 19:50,38.09,37.8,7,21.84,21.41,23.08,21.4
2021/11/17 20:00,38.08,37.8,7,21.84,21.41,23.08,21.3
2021/11/17 20:10,37.35,38.4,6,21.84,21.51,23.08,21.3
2021/11/17 20:20,38.53,38.4,6,21.81,21.51,23.16,21.3
2021/11/17 20:30,38.53,38.4,6,21.81,21.51,23.16,21.3
2021/11/17 20:40,38.61,38.4,6,21.81,21.52,23.16,21.3
2021/11/17 20:50,38.09,38.4,6,21.82,21.52,23.12,21.3
2021/11/17 21:00,37.94,38.4,6,21.82,21.52,23.12,21.25
2021/11/17 21:10,39.41,39,5,21.82,21.52,23.12,21.25
2021/11/17 21:20,39.12,39,5,21.85,21.52,23.15,21.25
2021/11/17 21:30,39.19,39,5,21.85,21.52,23.15,21.99
2021/11/17 21:40,39.12,39,5,21.85,21.55,23.15,21.99
2021/11/17 21:50,39.14,39,5,21.85,21.55,23.11,21.99
2021/11/17 22:00,37.65,39,5,21.85,21.55,23.11,22.27
2021/11/17 22:10,39.28,39,5,21.85,21.63,23.11,22.27
2021/11/17 22:20,38.97,39,5,21.85,21.63,23.21,22.27
2021/11/17 22:30,39.07,39,5,21.85,21.63,23.21,22.34
2021/11/17 22:40,39.12,39.6,4,21.85,21.55,23.21,22.34
2021/11/17 22:50,39.41,39.6,4,21.82,21.55,23.19,22.34
2021/11/17 23:00,38.98,38.6,4,21.82,21.55,23.19,22.41
2021/11/17 23:10,38.68,39.2,3,21.82,21.62,23.19,22.41
2021/11/17 23:20,40,39.2,3,21.86,21.62,23.15,22.41
2021/11/17 23:30,38.53,38.2,3,21.86,21.62,23.15,22.43
2021/11/17 23:40,38.53,38.2,3,21.86,21.48,23.15,22.43
2021/11/17 23:50,38.24,38.2,3,21.81,21.48,23.22,22.43
2021/11/18 0:00,38.12,38.2,3,21.81,21.48,23.22,22.45
2021/11/18 0:10,38.5,38.2,3,21.81,21.55,23.22,22.45
2021/11/18 0:20,37.94,38.2,3,21.84,21.55,23.26,22.45
2021/11/18 0:30,38.24,38.2,3,21.84,21.55,23.26,22.45
2021/11/18 0:40,38.38,38.2,3,21.84,21.53,23.26,22.45
2021/11/18 0:50,37.5,38.2,3,21.81,21.53,23.22,22.45
2021/11/18 1:00,38.53,38.2,3,21.81,21.53,23.22,22.43
2021/11/18 1:10,38.4,38.2,3,21.81,21.53,23.22,22.43
2021/11/18 1:20,37.94,38.2,3,21.82,21.53,23.26,22.43
2021/11/18 1:30,37.45,38.2,3,21.82,21.53,23.26,22.46
2021/11/18 1:40,38.2,38.2,3,21.82,21.49,23.26,22.46
2021/11/18 1:50,39.54,38.2,3,21.76,21.49,23.22,22.46
2021/11/18 2:00,38.38,38.2,3,21.76,21.49,23.22,22.49
2021/11/18 2:10,37.65,38.8,2,21.76,21.44,23.22,22.49
2021/11/18 2:20,38.53,38.8,2,21.79,21.44,23.25,22.49
2021/11/18 2:30,38.97,38.8,2,21.79,21.44,23.25,22.38
2021/11/18 2:40,39.26,38.8,2,21.79,21.46,23.25,22.38
2021/11/18 2:50,38.57,38.8,2,21.69,21.46,23.26,22.38
2021/11/18 3:00,39.56,38.8,2,21.69,21.46,23.26,22.42
2021/11/18 3:10,38.82,38.8,2,21.69,21.42,23.26,22.42
2021/11/18 3:20,37.94,38.8,2,21.69,21.42,23.25,22.42
2021/11/18 3:30,39.11,38.8,2,21.69,21.42,23.25,22.36
2021/11/18 3:40,38.82,38.8,2,21.69,21.41,23.25,22.36
2021/11/18 3:50,38.09,38.8,2,21.64,21.41,23.22,22.36
2021/11/18 4:00,39.26,39.8,2,21.64,21.41,23.22,22.43
2021/11/18 4:10,39.41,39.8,2,21.64,21.4,23.22,22.43
2021/11/18 4:20,39.41,39.8,2,21.52,21.4,23.27,22.43
2021/11/18 4:30,39.56,40.8,2,21.52,21.4,23.27,22.42
2021/11/18 4:40,39.56,40.8,2,21.52,21.38,23.27,22.42
2021/11/18 4:50,39.7,40.8,2,21.55,21.38,23.22,22.42
2021/11/18 5:00,39.71,40.8,2,21.55,21.38,23.22,22.41
2021/11/18 5:10,39.85,40.8,2,21.55,21.44,23.22,22.41
2021/11/18 5:20,39.85,40.8,2,21.51,21.44,23.26,22.41
2021/11/18 5:30,39.85,40.8,2,21.51,21.44,23.26,22.43
2021/11/18 5:40,39.85,40.2,3,21.51,21.44,23.26,22.43
2021/11/18 5:50,40,40.2,3,21.52,21.44,23.23,22.43
2021/11/18 6:00,40,40.2,3,21.52,21.44,23.23,22.49
2021/11/18 6:10,40,40.8,2,21.52,21.41,23.23,22.49
2021/11/18 6:20,40,40.8,2,21.47,21.41,23.25,22.49
2021/11/18 6:30,40,40.8,2,21.47,21.41,23.25,22.46
2021/11/18 6:40,40,40.8,2,21.47,21.42,23.25,22.46
2021/11/18 6:50,40,40.8,2,21.41,21.42,23.27,22.46
2021/11/18 7:00,40,40.8,2,21.41,21.42,23.27,21.81
2021/11/18 7:10,40,40.8,2,21.41,21.46,23.27,21.81
2021/11/18 7:20,40,40.8,2,21.34,21.46,23.16,21.81
2021/11/18 7:30,40,40.8,2,21.34,21.46,23.16,22.23
2021/11/18 7:40,39.99,41.4,1,21.34,21.45,23.16,22.23
2021/11/18 7:50,40,41.4,1,21.34,21.45,23.23,22.23
2021/11/18 8:00,40,40.4,1,21.34,21.45,23.23,22.34
2021/11/18 8:10,39.86,40.4,1,21.34,21.42,23.23,22.34
2021/11/18 8:20,39.85,40.4,1,21.4,21.42,23.23,22.34
2021/11/18 8:30,40,40.4,1,21.4,21.42,23.23,22.35
2021/11/18 8:40,39.98,40.4,1,21.4,21.37,23.23,22.35
2021/11/18 8:50,39.85,40.4,1,21.49,21.37,23.29,22.35
2021/11/18 9:00,39.85,40.4,1,21.49,21.37,23.29,21.09
2021/11/18 9:10,39.85,39.8,2,21.49,20.15,23.29,21.09
2021/11/18 9:20,39.85,39.8,2,21.55,20.15,23.02,21.09
2021/11/18 9:30,39.85,39.8,2,21.55,20.15,23.02,20.18
2021/11/18 9:40,39.85,39.2,3,21.55,19.62,23.02,20.18
2021/11/18 9:50,38.82,39.2,3,21.52,19.62,22.81,20.18
2021/11/18 10:00,39.12,39.2,3,21.52,19.62,22.81,20.74
2021/11/18 10:10,39.02,39.2,3,21.52,20.64,22.81,20.74
2021/11/18 10:20,39.12,39.2,3,21.52,20.64,22.95,20.74
2021/11/18 10:30,39.12,39.2,3,21.52,20.64,22.95,21.44
2021/11/18 10:40,39.12,39.2,3,21.52,21.58,22.95,21.44
2021/11/18 10:50,39.41,39.2,3,21.49,21.58,22.88,21.44
2021/11/18 11:00,39.26,39.2,3,21.49,21.58,22.88,22.01
2021/11/18 11:10,39.26,38,5,21.49,21.18,22.88,22.01
2021/11/18 11:20,37.79,38,5,21.56,21.18,22.88,22.01
2021/11/18 11:30,37.65,38,5,21.56,21.18,22.9,22.23
2021/11/18 11:40,39.11,38,5,21.56,21.1,22.9,22.23
2021/11/18 11:50,37.94,38,5,21.59,21.1,22.9,22.23
2021/11/18 12:00,37.5,38,5,21.59,21.1,22.95,22.25
2021/11/18 12:10,37.79,36.8,7,21.59,20.88,22.95,22.25
2021/11/18 12:20,37.78,36.8,7,21.61,20.88,22.95,22.25
2021/11/18 12:30,37.65,36.8,7,21.61,20.88,23.02,22.21
2021/11/18 12:40,37.5,36.8,7,21.61,20.83,23.02,22.21
2021/11/18 12:50,37.35,36.8,7,21.59,20.83,23.02,22.21
2021/11/18 13:00,37.21,36.8,7,21.59,20.83,22.94,22.19
2021/11/18 13:10,36.76,36.2,8,21.59,20.78,22.94,22.19
2021/11/18 13:20,37.21,36.2,8,21.68,20.78,22.94,22.19
2021/11/18 13:30,37.21,36.2,8,21.68,20.78,22.74,22.19
2021/11/18 13:40,37.21,36.2,8,21.68,20.84,22.74,22.19
2021/11/18 13:50,37.19,36.2,8,21.74,20.84,22.74,22.19
2021/11/18 14:00,37.06,36.2,8,21.74,20.84,22.79,21.99
2021/11/18 14:10,37.21,34.9,9,21.74,20.95,22.79,21.99
2021/11/18 14:20,37.21,34.9,9,21.76,20.95,22.79,21.99
2021/11/18 14:30,37.21,34.9,9,21.76,20.95,23.39,21.91
2021/11/18 14:40,37.06,36.2,8,21.76,21.69,23.39,21.91
2021/11/18 14:50,36.47,36.2,8,21.85,21.69,23.39,21.91
2021/11/18 15:00,37.06,36.2,8,21.85,21.69,22.94,22.32
2021/11/18 15:10,37.06,36.2,8,21.85,21.04,22.94,22.32
2021/11/18 15:20,37.65,36.2,8,21.97,21.04,22.94,22.32
2021/11/18 15:30,37.79,36.2,8,21.97,21.04,22.65,22.42
2021/11/18 15:40,37.79,34.9,9,21.97,21.02,22.65,22.42
2021/11/18 15:50,37.81,34.9,9,22.44,21.02,22.65,22.42
2021/11/18 16:00,37.94,34.9,9,22.44,21.02,22.62,22.29
2021/11/18 16:10,37.94,34.9,9,22.44,20.87,22.62,22.29
2021/11/18 16:20,38.09,35.9,9,22.57,20.87,22.62,22.29
2021/11/18 16:30,38.09,35.9,9,22.57,20.87,22.55,22.31
2021/11/18 16:40,38.09,35.9,9,22.57,20.88,22.55,22.31
2021/11/18 16:50,38.82,40,9,22.51,20.88,22.55,22.31
2021/11/18 17:00,39.12,40,9,22.51,20.88,22.52,22.31
2021/11/18 17:10,39.26,40,9,22.51,20.9,22.52,22.27
2021/11/18 17:20,39.56,40,9,22.36,20.9,22.52,22.27
2021/11/18 17:30,39.76,40,9,22.36,20.9,22.44,22.27
2021/11/18 17:40,39.98,40,9,22.36,20.97,22.44,21.41
2021/11/18 17:50,40,40,9,22.24,20.97,22.44,21.41
2021/11/18 18:00,40.15,40,9,22.24,20.97,22.57,21.41
2021/11/18 18:10,40.15,40,8,22.24,20.98,22.57,21.65
2021/11/18 18:20,40.29,40,8,22.2,20.98,22.57,21.65
2021/11/18 18:30,40.15,40,8,22.2,20.98,22.67,21.65
2021/11/18 18:40,40.15,40,8,22.2,21.28,22.67,22.18
2021/11/18 18:50,40.15,40,8,22.17,21.28,22.67,22.18
2021/11/18 19:00,40.15,40,8,22.17,21.28,22.46,22.18
2021/11/18 19:10,40,40,7,22.17,21.14,22.46,22.31
2021/11/18 19:20,40,40,7,22.23,21.14,22.46,22.31
2021/11/18 19:30,40,40,7,22.23,21.14,22.27,22.31
2021/11/18 19:40,40,40,7,22.23,21.24,22.27,22.35
2021/11/18 19:50,40,40,7,22.16,21.24,22.27,22.35
2021/11/18 20:00,40,40,7,22.16,21.24,22.17,22.35
2021/11/18 20:10,40.09,40,6,22.16,21.32,22.17,22.35
2021/11/18 20:20,40.04,40,6,22.16,21.32,22.17,22.35
2021/11/18 20:30,40.09,40,6,22.16,21.32,22.14,22.35
2021/11/18 20:40,40.02,40,6,22.16,21.34,22.14,22.42
2021/11/18 20:50,40,38.4,6,22.09,21.34,22.14,22.42
2021/11/18 21:00,39.27,38.4,6,22.09,21.34,22.05,22.42
2021/11/18 21:10,39.27,37.8,7,22.09,21.44,22.05,22.42
2021/11/18 21:20,39.13,37.8,7,21.96,21.44,22.05,22.42
2021/11/18 21:30,38.97,37.8,7,21.96,21.44,22,22.42
2021/11/18 21:40,38.97,37.8,7,21.96,21.25,22,22.48
2021/11/18 21:50,39.41,38.4,6,22,21.25,22,22.48
2021/11/18 22:00,38.24,38.4,6,22,21.25,22.03,22.48
2021/11/18 22:10,38.24,38.4,6,22,21.4,22.03,22.41
2021/11/18 22:20,38.38,38.4,6,21.72,21.4,22.03,22.41
2021/11/18 22:30,39.12,38.4,6,21.72,21.4,22,22.41
2021/11/18 22:40,38.38,37.2,8,21.72,21.38,22,22.42
2021/11/18 22:50,38.25,36.2,8,21.79,21.38,22,22.42
2021/11/18 23:00,38.26,36.2,8,21.79,21.38,22.28,22.42
2021/11/18 23:10,38.2,36.8,7,21.79,21.44,22.28,22.39
2021/11/18 23:20,38.09,35.8,7,21.89,21.44,22.28,22.39
2021/11/18 23:30,38.16,35.8,7,21.89,21.44,22.38,22.39
2021/11/18 23:40,38.09,33.9,9,21.89,21.34,22.38,22.41
2021/11/18 23:50,37.95,33.9,9,21.76,21.34,22.38,22.41
2021/11/19 0:00,38.09,33.9,9,21.76,21.34,22.41,22.41
2021/11/19 0:10,37.94,33.9,9,21.76,21.37,22.41,22.36
2021/11/19 0:20,37.94,33.9,9,21.72,21.37,22.41,22.36
2021/11/19 0:30,37.94,33.9,9,21.72,21.37,22.51,22.36
2021/11/19 0:40,37.94,33.9,9,21.72,21.31,22.51,22.38
2021/11/19 0:50,37.94,33.9,9,21.65,21.31,22.51,22.38
2021/11/19 1:00,38.06,33.9,9,21.65,21.31,22.57,22.38
2021/11/19 1:10,37.94,35.2,8,21.65,21.28,22.57,22.32
2021/11/19 1:20,37.94,35.2,8,21.54,21.28,22.57,22.32
2021/11/19 1:30,37.94,35.2,8,21.54,21.28,22.58,22.32
2021/11/19 1:40,37.94,35.2,8,21.54,21.3,22.58,22.29
2021/11/19 1:50,37.94,35.2,8,21.42,21.3,22.58,22.29
2021/11/19 2:00,37.94,35.2,8,21.42,21.3,22.67,22.29
2021/11/19 2:10,37.94,35.2,8,21.42,21.21,22.67,22.32
2021/11/19 2:20,37.94,35.2,8,21.45,21.21,22.67,22.32
2021/11/19 2:30,37.94,35.2,8,21.45,21.21,22.69,22.32
2021/11/19 2:40,37.94,35.8,7,21.45,21.2,22.69,22.31
2021/11/19 2:50,37.94,35.8,7,21.44,21.2,22.69,22.31
2021/11/19 3:00,37.94,35.8,7,21.44,21.2,22.68,22.31
2021/11/19 3:10,36.91,37,5,21.44,21.25,22.68,22.29
2021/11/19 3:20,37.5,37,5,21.4,21.25,22.68,22.29
2021/11/19 3:30,37.21,37,5,21.4,21.25,22.74,22.29
2021/11/19 3:40,37.35,37,5,21.4,21.22,22.74,22.28
2021/11/19 3:50,37.94,38,5,21.3,21.22,22.74,22.28
2021/11/19 4:00,37.94,38,5,21.3,21.22,22.75,22.28
2021/11/19 4:10,38.09,38,5,21.3,21.18,22.75,22.25
2021/11/19 4:20,38.51,39,5,21.3,21.18,22.75,22.25
2021/11/19 4:30,38.96,39,5,21.3,21.18,22.79,22.25
2021/11/19 4:40,39.12,39,5,21.3,21.18,22.79,22.18
2021/11/19 4:50,39.26,39,5,21.3,21.18,22.79,22.18
2021/11/19 5:00,38.83,39,5,21.3,21.18,22.74,22.18
2021/11/19 5:10,39.12,39,5,21.3,21.18,22.74,22.21
2021/11/19 5:20,39,39,5,21.14,21.18,22.74,22.21
2021/11/19 5:30,38.98,39,5,21.14,21.18,22.84,22.21
2021/11/19 5:40,38.97,39,5,21.14,21.17,22.84,22.22
2021/11/19 5:50,38.97,39,5,21.13,21.17,22.84,22.22
2021/11/19 6:00,39.12,39,5,21.13,21.17,22.82,22.22
2021/11/19 6:10,39.26,39,5,21.13,21.21,22.82,22.16
2021/11/19 6:20,38.97,39,5,21.1,21.21,22.82,22.16
2021/11/19 6:30,39.26,39,5,21.1,21.21,22.85,22.16
2021/11/19 6:40,38.97,39,5,21.1,21.2,22.85,22.19
2021/11/19 6:50,39.26,39,5,21.03,21.2,22.85,22.19
2021/11/19 7:00,39.26,39,5,21.03,21.2,22.84,22.19
2021/11/19 7:10,40,39.6,4,21.03,21.3,22.84,22.18
2021/11/19 7:20,39.56,39.6,4,20.96,21.3,22.84,22.18
2021/11/19 7:30,39.71,39.6,4,20.96,21.3,22.85,22.18
2021/11/19 7:40,39.57,39.6,4,20.96,20.05,22.85,22.19
2021/11/19 7:50,39.12,38.6,4,20.96,20.05,22.85,22.19
2021/11/19 8:00,39.26,38.6,4,20.96,20.05,22.54,22.19
2021/11/19 8:10,39.56,39.2,3,20.96,20.17,22.54,22.22
2021/11/19 8:20,38.68,39.2,3,20.84,20.17,22.54,22.22
2021/11/19 8:30,38.68,39.2,3,20.84,20.17,22.74,22.22
2021/11/19 8:40,40.16,39.2,3,20.84,20.4,22.74,22.27
2021/11/19 8:50,38.63,39.2,3,20.83,20.4,22.74,22.27
2021/11/19 9:00,39.56,39.2,3,20.83,20.4,22.75,22.27
2021/11/19 9:10,39.45,39.2,3,20.83,20.5,22.75,22.11
2021/11/19 9:20,38.4,39.2,3,20.9,20.5,22.75,22.11
2021/11/19 9:30,39.97,39.2,3,20.9,20.5,22.76,22.11
2021/11/19 9:40,39.41,38.6,4,20.9,20.49,22.76,22.25
2021/11/19 9:50,39.12,38.6,4,20.89,20.49,22.76,22.25
2021/11/19 10:00,39.12,38.6,4,20.89,20.49,22.65,22.25
2021/11/19 10:10,39.12,38,5,20.89,20.62,22.65,21.14
2021/11/19 10:20,39.12,38,5,20.96,20.62,22.65,21.14
2021/11/19 10:30,38.82,38,5,20.96,20.62,22.43,21.14
2021/11/19 10:40,39.12,37.4,6,20.96,20.73,22.43,21.23
2021/11/19 10:50,39.12,37.4,6,21.03,20.73,22.43,21.23
2021/11/19 11:00,39.12,37.4,6,21.03,20.73,22.41,21.23
2021/11/19 11:10,38.98,36.8,7,21.03,20.77,22.41,21.7
2021/11/19 11:20,39,36.8,7,21.06,20.77,22.41,21.7
2021/11/19 11:30,39.12,36.8,7,21.06,20.77,22.11,21.7
2021/11/19 11:40,39.12,36.8,7,21.06,20.77,22.11,21.87
2021/11/19 11:50,39.1,36.8,7,21.18,20.77,22.11,21.87
2021/11/19 12:00,39.12,36.8,7,21.18,20.77,22.23,21.87
2021/11/19 12:10,39.12,36.2,8,21.18,20.84,22.23,22.59
2021/11/19 12:20,39.12,36.2,8,21.24,20.84,22.23,22.59
2021/11/19 12:30,39.12,36.2,8,21.24,20.84,22.44,22.59
2021/11/19 12:40,39.26,36.2,8,21.24,20.78,22.44,22.18
2021/11/19 12:50,38.82,36.2,8,21.1,20.78,22.44,22.18
2021/11/19 13:00,38.82,36.2,8,21.1,20.78,22.51,22.18
2021/11/19 13:10,38.82,34.9,9,21.1,20.87,22.51,22.62
2021/11/19 13:20,38.82,34.9,9,21.1,20.87,22.51,22.62
2021/11/19 13:30,38.82,34.9,9,21.1,20.87,22.31,22.62
2021/11/19 13:40,38.82,33.6,10,21.1,20.76,22.31,21.9
2021/11/19 13:50,38.82,33.6,10,21.15,20.76,22.31,21.9
2021/11/19 14:00,38.8,33.6,10,21.15,20.76,22.13,21.9
2021/11/19 14:10,38.68,33.6,10,21.15,20.91,22.13,21.67
2021/11/19 14:20,38.68,33.6,10,21.3,20.91,22.13,21.67
2021/11/19 14:30,38.82,33.6,10,21.3,20.91,21.91,21.67
2021/11/19 14:40,38.68,33.6,10,21.3,20.95,21.91,22.18
2021/11/19 14:50,38.68,33.6,10,21.24,20.95,21.91,22.18
2021/11/19 15:00,38.68,33.6,10,21.24,20.95,21.96,22.18
2021/11/19 15:10,38.68,34.9,9,21.24,21,21.96,22.34
2021/11/19 15:20,38.68,34.9,9,21.35,21,21.96,22.34
2021/11/19 15:30,38.68,34.9,9,21.35,21,21.96,22.34
2021/11/19 15:40,38.68,34.9,9,21.35,20.95,21.96,22.32
2021/11/19 15:50,38.68,34.9,9,21.23,20.95,21.96,22.32
2021/11/19 16:00,38.68,34.9,9,21.23,20.95,22.37,22.32
2021/11/19 16:10,38.68,34.9,9,21.23,21.01,22.37,21.05
2021/11/19 16:20,38.61,35.9,9,21.2,21.01,22.37,21.05
2021/11/19 16:30,38.68,35.9,9,21.2,21.01,21.23,21.05
2021/11/19 16:40,38.82,35.9,9,21.2,21.04,21.23,20.78
2021/11/19 16:50,38.82,35.9,9,21.14,21.04,21.23,20.78
2021/11/19 17:00,38.82,35.9,9,21.14,21.04,21.1,20.78
2021/11/19 17:10,38.97,35.9,9,21.14,21.02,21.1,20.96
2021/11/19 17:20,38.96,35.9,9,21.17,21.02,21.1,20.96
2021/11/19 17:30,38.89,35.9,9,21.17,21.02,21.64,20.96
2021/11/19 17:40,38.53,37.2,8,21.17,21.05,21.64,21.84
2021/11/19 17:50,38.82,37.2,8,21.11,21.05,21.64,21.84
2021/11/19 18:00,38.97,37.2,8,21.11,21.05,21.59,21.84
2021/11/19 18:10,38.82,37.2,8,21.11,21.07,21.59,21.64
2021/11/19 18:20,38.68,37.2,8,21.14,21.07,21.59,21.64
2021/11/19 18:30,38.82,37.2,8,21.14,21.07,21.61,21.64
2021/11/19 18:40,38.82,37.2,8,21.14,20.49,21.61,22.22
2021/11/19 18:50,38.82,37.2,8,21.17,20.49,21.61,22.22
2021/11/19 19:00,38.82,37.2,8,21.17,20.49,21.6,22.22
2021/11/19 19:10,38.82,37.2,8,21.17,21,21.6,22.28
2021/11/19 19:20,38.97,37.2,8,21.2,21,21.6,22.28
2021/11/19 19:30,38.82,37.2,8,21.2,21,21.56,22.28
2021/11/19 19:40,38.59,37.8,7,21.2,21.04,21.56,22.18
2021/11/19 19:50,38.82,37.8,7,21.2,21.04,21.56,22.18
2021/11/19 20:00,38.38,37.8,7,21.2,21.04,21.47,22.18
2021/11/19 20:10,38.68,37.8,7,21.2,21.14,21.47,22.11
2021/11/19 20:20,38.82,37.8,7,21.11,21.14,21.47,22.11
2021/11/19 20:30,38.82,37.8,7,21.11,21.14,21.52,22.11
2021/11/19 20:40,37.94,38.4,6,21.11,21.08,21.52,22.16
2021/11/19 20:50,39.41,38.4,6,21.04,21.08,21.52,22.16
2021/11/19 21:00,37.94,38.4,6,21.04,21.08,21.47,22.16
2021/11/19 21:10,38.68,38.4,6,21.04,21.08,21.47,22.13
2021/11/19 21:20,38.68,38.4,6,21.07,21.08,21.47,22.13
2021/11/19 21:30,38.24,38.4,6,21.07,21.08,21.4,22.13
2021/11/19 21:40,38.53,38.4,6,21.07,21.22,21.4,22.18
2021/11/19 21:50,38.55,38.4,6,21.03,21.22,21.4,22.18
2021/11/19 22:00,38.47,38.4,6,21.03,21.22,21.39,22.18
2021/11/19 22:10,38.82,37.8,7,21.03,21.3,21.39,22.16
2021/11/19 22:20,38.82,37.8,7,20.98,21.3,21.39,22.16
2021/11/19 22:30,38.68,37.8,7,20.98,21.3,21.32,22.16
2021/11/19 22:40,38.24,38.4,6,20.98,21.31,21.32,22.13
2021/11/19 22:50,38.87,37.4,6,21.01,21.31,21.32,22.13
2021/11/19 23:00,38.82,37.4,6,21.01,21.31,21.3,22.13
2021/11/19 23:10,38.97,37.4,6,21.01,21.22,21.3,22.11
2021/11/19 23:20,39.11,36.4,6,21.07,21.22,21.3,22.11
2021/11/19 23:30,39.12,36.4,6,21.07,21.22,21.87,22.11
2021/11/19 23:40,39.12,37,5,21.07,21.12,21.87,22.21
2021/11/19 23:50,39.12,37,5,21.03,21.12,21.87,22.21
2021/11/20 0:00,39.25,37,5,21.03,21.12,21.87,22.21
2021/11/20 0:10,38.82,37.6,4,21.03,21.14,21.87,22.15
2021/11/20 0:20,38.82,37.6,4,21.03,21.14,21.87,22.15
2021/11/20 0:30,39.12,37.6,4,21.03,21.14,21.94,22.15
2021/11/20 0:40,38.68,38.2,3,21.03,21.11,21.94,22.12
2021/11/20 0:50,38.68,38.2,3,21,21.11,21.94,22.12
2021/11/20 1:00,38.82,38.2,3,21,21.11,22,22.12
2021/11/20 1:10,38.5,38.2,3,21,21.72,22,22.08
2021/11/20 1:20,38.68,38.2,3,21.01,21.72,22,22.08
2021/11/20 1:30,38.82,38.2,3,21.01,21.72,22.08,22.08
2021/11/20 1:40,38.94,38.2,3,21.01,21.18,22.08,22.05
2021/11/20 1:50,38.82,38.2,3,21.03,21.18,22.08,22.05
2021/11/20 2:00,38.97,38.2,3,21.03,21.18,22.14,22.05
2021/11/20 2:10,39.12,38.2,3,21.03,21.08,22.14,22.08
2021/11/20 2:20,39.12,38.2,3,21.03,21.08,22.14,22.08
2021/11/20 2:30,38.97,38.2,3,21.03,21.08,22.15,22.08
2021/11/20 2:40,38.68,38.2,3,21.03,21.07,22.15,22.04
2021/11/20 2:50,38.29,38.2,3,21.06,21.07,22.15,22.04
2021/11/20 3:00,38.82,38.2,3,21.06,21.07,22.21,22.04
2021/11/20 3:10,38.53,38.8,2,21.06,21.01,22.21,22.09
2021/11/20 3:20,39.85,38.8,2,21.17,21.01,22.21,22.09
2021/11/20 3:30,38.34,38.8,2,21.17,21.01,22.33,22.09
2021/11/20 3:40,39.56,38.8,2,21.17,21.02,22.33,22.04
2021/11/20 3:50,39.71,39.8,2,21.15,21.02,22.33,22.04
2021/11/20 4:00,39.85,39.8,2,21.15,21.02,22.94,22.04
2021/11/20 4:10,39.99,39.8,2,21.15,21.01,22.94,22.05
2021/11/20 4:20,40.15,40.8,2,21.21,21.01,22.94,22.05
2021/11/20 4:30,40.59,40.8,2,21.21,21.01,22.47,22.05
2021/11/20 4:40,40.73,40.2,3,21.21,21.07,22.47,22.01
2021/11/20 4:50,40.29,40.2,3,21.27,21.07,22.47,22.01
2021/11/20 5:00,40.29,40.2,3,21.27,21.07,22.46,22.01
2021/11/20 5:10,40.29,40.2,3,21.27,21.04,22.46,21.99
2021/11/20 5:20,40.29,40.2,3,21.27,21.04,22.46,21.99
2021/11/20 5:30,40.44,40.2,3,21.27,21.04,22.48,21.99
2021/11/20 5:40,40.29,40.2,3,21.27,21.02,22.48,22.05
2021/11/20 5:50,40.29,40.2,3,21.3,21.02,22.48,22.05
2021/11/20 6:00,40.29,40.2,3,21.3,21.02,22.48,22.05
2021/11/20 6:10,40.29,40.2,3,21.3,20.97,22.48,21.99
2021/11/20 6:20,40.18,40.2,3,21.24,20.97,22.48,21.99
2021/11/20 6:30,40.22,40.2,3,21.24,20.97,22.59,21.99
2021/11/20 6:40,40.25,40.2,3,21.24,20.98,22.59,22.05
2021/11/20 6:50,40.21,40.2,3,21.24,20.98,22.59,22.05
