"Physical Time: Physical Time (s)","Inlet1RH Monitor: Surface Average of RH","Inlet1T Monitor: Surface Average of Temperature (C)","RH1 Monitor: Sum of RH","RH10 Monitor: Sum of RH","RH2 Monitor: Sum of RH","RH3 Monitor: Sum of RH","RH4 Monitor: Sum of RH","RH5 Monitor: Sum of RH","RH6 Monitor: Sum of RH","RH7 Monitor: Sum of RH","RH8 Monitor: Sum of RH","RH9 Monitor: Sum of RH","T1 Monitor: Sum of Temperature (C)","T10 Monitor: Sum of Temperature (C)","T2 Monitor: Sum of Temperature (C)","T3 Monitor: Sum of Temperature (C)","T4 Monitor: Sum of Temperature (C)","T5 Monitor: Sum of Temperature (C)","T6 Monitor: Sum of Temperature (C)","T7 Monitor: Sum of Temperature (C)","T8 Monitor: Sum of Temperature (C)","T9 Monitor: Sum of Temperature (C)","velocity Monitor: Surface Average of Velocity: Magnitude (m/s)","wall Monitor: Surface Average of Temperature (C)"
1770000,48.6090411749164,29.9999999999999,45.9779530177391,45.3706560621409,46.5451418873355,46.0701869302189,45.0783452338145,45.5472468439214,44.8326065966056,45.9478760807341,44.7424663318872,43.7363879628547,30.9104652307722,31.1436595698584,30.7088468639076,30.8764414917861,31.2568522939968,31.0680139137771,31.3482178575632,30.9267878888308,31.3727552439472,31.7624022656592,0.2,33.1
1770600,48.6090412507308,29.9999999999999,46.2202001725354,45.7266636365992,46.1409167101321,45.8661860563402,45.2288681355145,45.7290413917465,45.0705941813929,46.0307014904625,44.3865123254221,44.0866449507473,30.8414038448171,31.0357870651644,30.8691640086183,30.970248082929,31.2197052706858,31.0238203505633,31.2786921450298,30.9131938711105,31.5319601083507,31.6623322664169,0.2,33.1
1771200,48.6090412736973,29.9999999999999,46.2839700594077,46.3977167344017,45.17465175788,45.8516261238073,45.4353941849601,45.7649736023042,45.2612682441865,46.0951172319395,43.9772673763759,45.0596867539136,30.8302940888879,30.7939894655735,31.2474203282581,30.9924262714795,31.1526866177597,31.0262212600916,31.2192366663602,30.9001321967029,31.7117698364397,31.3008332678088,0.2,33.1
1771800,48.609041346482,29.9999999999999,46.2378749344956,46.5005755749475,45.1268860769664,45.9588846812043,45.654924212828,45.6429318273107,45.4167182690169,46.091715576573,44.0051910152244,45.6989303241891,30.8555275464116,30.7610147737747,31.2783172059594,30.9623326696152,31.076938392597,31.0825642933991,31.168396549975,30.9103117506503,31.7183713294851,31.0635292109266,0.2,33.1
1772400,44.3333479624483,22,46.3034931146463,46.8119310786989,45.0459059165432,44.6934595131152,45.3375793371074,45.1317986912217,44.8401212711299,45.2602669036478,43.395212578859,44.3782434293404,29.1920122471301,27.8169518936216,29.2006576767424,28.3446842929671,29.2191472439451,29.4765908511836,29.572562314095,28.4243743314325,30.2455792413621,28.5393709980355,0.2,32.2999999999999
1773000,44.3333479057788,22,45.1014417888914,44.6180855348343,43.3940721181304,44.2634022935995,42.9401386805201,42.6184168157728,42.1842777188884,44.4594918314936,41.7678671105275,42.1241300215703,27.6261709542682,26.9638289813027,27.8884624250094,27.1325568631522,27.7998773381759,28.2605026094058,28.3284946433704,26.7420908760604,29.3922145333792,27.8168346999334,0.2,32.2999999999999
1773600,44.3333479148769,22,43.2398956515022,42.2634586678003,42.8595251985543,42.3346359209771,40.8095532360264,40.2147162353786,39.9706856111408,42.9045237622094,39.6740079673151,39.7084036269158,26.3654627890051,26.3520789732696,26.3970279193088,26.6644949325149,27.007746785903,27.537970951829,27.4655235502806,26.225892359904,28.9071828261472,27.86405708326,0.2,32.2999999999999
1774200,44.3333478710829,22,41.9939786578903,41.2581174922754,41.9526403037693,41.002661248638,38.9318930279935,37.9421520024699,38.3523612851791,41.3123961663856,37.6622602517897,37.4013558321105,25.5468013477086,25.7131910070216,25.131162614261,25.8962335251073,26.7260374479428,27.2932902065475,27.0035482251804,25.736564678533,28.4219956067554,27.9185756972677,0.2,32.2999999999999
1774800,44.3333477679902,22,40.9625235901025,40.4383118977685,41.3559483731155,40.4008513896413,37.2204463133092,36.2489684859281,36.9702462786692,40.5683341142645,35.1779893986515,35.3722194260463,25.0703022218383,25.3458280153167,24.4861940550678,25.1478744729295,26.6041341092946,27.1753898292347,26.7363399557457,25.0877232253981,28.4338817262156,27.9422738059067,0.2,32.2999999999999
1775400,44.3333477951519,22,40.1855719073553,38.5030360609135,40.5653315638627,39.8424940561972,35.6852090095932,35.3119724390982,36.2201521741776,40.297833293256,33.7466272254688,35.1191372232792,24.7773340645929,25.4906953440278,24.3476889395297,24.817812663527,26.7363117726278,27.0113461911978,26.4858149493461,24.6036849450089,28.2661748042214,27.3644840106021,0.2,32.2999999999999
1776000,44.3333477950513,22,39.8899814670512,38.0178352361738,40.1819211011354,39.5110431393525,35.2070757667879,35.3057798517402,36.253893110916,40.2411316573368,33.7695530213716,35.2235156738574,24.4904508502437,25.2774958846921,24.2008900464341,24.5928562933228,26.5816445015062,26.5825938853875,26.0793132147002,24.2607937339484,27.6355213296837,26.8098550285475,0.2,30.7999999999999
1776600,44.3333478105636,22,39.491514940671,37.9805269675252,39.5593007079644,39.1020348306911,34.7371524821296,35.6172662767161,36.3684685538982,40.0632072430966,33.7388087908473,35.444797472132,24.3925655417301,25.0152912914093,24.290876749374,24.546145253022,26.5372332041579,26.1510537965372,25.7589975406128,24.1092181390525,27.2739572141451,26.3480467917908,0.2,30.7999999999999
1777200,44.3333478451657,22,39.191022053846,38.1914282919173,38.4264432874122,38.3812746296199,34.9223043629468,35.7188725020719,36.4722352750787,39.6294592300704,33.9475573240996,36.1217012860311,24.3466570793472,24.7298861932995,24.6741484633781,24.7206219250223,26.2788561183365,25.9202122573159,25.5433200439163,24.1575926752959,26.9303511689993,25.7753277586102,0.2,30.7999999999999
1777800,44.3333478550123,22,38.9410706891645,38.2634069042049,37.1070940540538,37.6093775806123,35.031481940768,35.4882685194641,36.4519396906544,39.0039998026641,34.639708675212,36.6166055647928,24.3500656978951,24.5992620662201,25.1770339901067,24.9574730022854,26.1231007019642,25.9157848466977,25.4493250796875,24.3291220087251,26.4244218873498,25.3876320003946,0.2,30.7999999999999
1778400,44.3333478638734,22,38.7378573757962,38.2143046446688,36.5436246789898,37.2196867967006,34.7906594281718,35.0270141262946,36.2393544836265,38.5601329275607,34.4581589086761,36.8057345441619,24.3721276852623,24.565260252797,25.3619547776923,25.0549521049198,26.1731698140637,26.0656431519301,25.4826828246303,24.4490029970478,26.4065840276807,25.2162669726234,0.2,30.7999999999999
1779000,44.3333478636866,22,38.5543391108377,38.2473026896003,36.8888868489867,37.182337104877,34.5646783369562,34.6324103334357,35.9389980524343,38.3050458831466,33.8507252851398,36.5924920540824,24.4041187717759,24.5180144376413,25.1484557438004,25.0167287517712,26.2368994281197,26.2089442950902,25.5781248177034,24.5095244372063,26.6388995496153,25.2692262438846,0.2,30.7999999999999
1779600,57.4466408709574,19.9999999999999,41.3657262285725,41.9370271542922,41.2109899658981,40.7179658068708,37.3484586364625,36.972762707677,38.44644814284,41.9240103261368,34.794515718606,39.308739036821,23.8369984466452,23.7045960694301,24.0935890693366,24.2063748782701,25.5963549803741,25.6729094281058,25.0897728672968,23.7810672657402,26.4565867475947,24.8019305709138,0.2,29.3
1780200,57.4466408532337,19.9999999999999,44.4893135402761,44.5219085402242,43.8567064733709,43.6044805050512,40.1657131789115,39.3878783500353,40.9970217412926,44.6374028110463,36.6483184771887,41.048334399776,23.1944036487728,23.2125866893564,23.5132930021823,23.5716938443443,24.9336527265905,25.1668075979391,24.5773459321381,23.2340890799268,26.0625474451738,24.5609227515433,0.2,29.3
1780800,57.4466408593072,19.9999999999999,46.6691020440659,46.5926668054001,45.673909394073,45.4989250314222,42.0725519392094,41.2706046561426,42.7250602005314,46.3344407671788,38.7031764552783,41.8862968266526,22.7633582370837,22.8544723014718,23.140460937153,23.1873849286343,24.5080558310164,24.7669671056823,24.2440810201185,22.9189607827603,25.5908343315059,24.5262203520922,0.2,29.3
1781400,57.4466408574624,19.9999999999999,47.9082211745044,47.9671078010676,46.6207551178071,46.6822944353683,43.2389020942231,42.4869292601428,43.7623506438176,47.5231743622156,40.1605971844687,42.3156126292666,22.5525627097364,22.6027615540454,23.0038518310695,22.9715990288681,24.2695544541801,24.5262124403642,24.0686949712706,22.7028330604788,25.2902518424643,24.5668470552363,0.2,29.3
1782000,57.4466408645626,19.9999999999999,48.5499938064812,48.6330196458917,47.1956025518306,47.3199169515829,43.7037084820498,43.3225429452342,44.5046503877355,48.2990079869714,40.9677831317284,42.709190852483,22.4763644261378,22.5009655823224,22.9399605273309,22.8872549549484,24.2323690433932,24.3577024227765,23.9296609628369,22.5713987345721,25.1677338993441,24.5655373585258,0.2,29.3
1782600,57.4466408898346,19.9999999999999,48.8558991800752,48.9636469462239,47.6354254488361,47.6724597737023,44.0621037048976,43.821287394936,45.1314227152355,48.7824969934136,41.4159349854395,43.1441653057433,22.4674594830985,22.4662702999998,22.8813635209308,22.859762425357,24.1878733782285,24.265881196421,23.7873681083701,22.4977654358411,25.124964297359,24.5027920263929,0.2,29.3
1783200,57.4466409080584,19.9999999999999,50.7428036640314,50.4727313573911,49.2040396278432,49.4392611985475,47.003522762814,46.426326584454,48.0993392994136,50.5898827284092,43.7693583918654,46.0906082062021,21.9061515840353,22.0162152495728,22.4088854599954,22.3237076795282,23.1719146780361,23.3685488312273,22.7908131360749,21.9593013328829,24.2915360839543,23.4745154432944,0.2,24.1999999999999
1783800,57.4466409229168,19.9999999999999,51.7759992928966,51.6439987670357,50.7338868847717,50.5661305946491,49.0524315587836,48.5340174414501,50.0472574982743,51.526360435545,45.946935073496,48.3084821501656,21.6156504027027,21.6715755455327,21.9461291336795,21.9960437277362,22.504750177754,22.6748679651058,22.1745964137266,21.6970263588153,23.5431000292302,22.7433879739466,0.2,24.1999999999999
1784400,57.4466409263726,19.9999999999999,52.3525752897507,52.5036793511178,51.6696891818969,51.5126064159164,50.4432152354069,49.7913549205417,51.0240374536242,52.3010940923351,48.0534364471791,49.5993136742088,21.4599986745466,21.4219346765147,21.6725538098894,21.7200581867935,22.0697236309496,22.2798004435628,21.8817762368931,21.4775722001801,22.8400903790645,22.3385288576324,0.2,24.1999999999999
1785000,57.4466409349285,19.9999999999999,52.7420312203246,53.0145541471408,52.2295692722822,52.1758825421722,51.0900458679502,50.5039430073424,51.4486520607881,52.8591294564991,49.1064962370224,50.2815891537113,21.3553122086237,21.2768294187068,21.5133122721973,21.5288108459208,21.8766407289984,22.0634115232064,21.7619881993219,21.320207820714,22.5082299984322,22.1327614625829,0.2,24.1999999999999
1785600,57.4466409448349,19.9999999999999,53.0178624290598,53.3082066774274,52.6405185345901,52.5922155117302,51.3758400045321,50.8656942694427,51.7185561373703,53.1757317107666,49.4922506462764,50.5199088162888,21.280874607811,21.195292105597,21.3967453714433,21.4107938289944,21.7956744699511,21.957572849756,21.6867454512555,21.2332037636635,22.396278411601,22.0671165563601,0.2,24.1999999999999
1786200,57.4466409384221,19.9999999999999,53.1931600375811,53.4999887164658,52.9852812039251,52.8837304689394,51.6144359615262,51.0702362931611,51.8951317241798,53.3517473541441,49.7013329480235,50.6138286591579,21.2341903112335,21.1425470100212,21.2978827630386,21.3284021833134,21.7267956482738,21.8992002957295,21.6379012223331,21.1861364392917,22.3380787488749,22.0445136732274,0.2,24.1999999999999
1786800,58.4211184119094,17,53.7673137772932,54.6703910586078,53.87273053655,53.635956976857,52.4453445950539,51.9510421207522,52.5518581093826,54.0402769924087,50.7332190136408,51.2568227641956,20.3422611350617,19.8431015707898,20.0828169245456,20.2447349758665,20.6723628648046,20.9422683350868,20.6891485452996,20.0758347237271,21.6165570523561,21.1104521052617,0.2,21.9999999999999
1787400,58.4211184267675,17,54.2140769532603,54.7301640221943,54.4622296937823,54.2316929423478,52.8684220372935,52.5103621929774,53.0398909875148,54.503837981124,51.2357467735376,51.867347168189,19.5175665124115,19.1857457358129,19.3404269082546,19.4690392214498,19.8547703287547,20.0853892461381,19.8407159031436,19.3150642063457,20.8836530254841,20.3132271682012,0.2,21.9999999999999
1788000,58.4211184263884,17,54.4004013640367,54.6301756215684,54.4122962150689,54.3417282139433,53.0275283766619,52.5291314481025,53.1212910561312,54.6497845198159,51.3393105137344,51.8014307039662,18.9966126913262,18.8068614438606,18.9593623870311,19.0251418153675,19.3605333193035,19.6007304374824,19.3571950079856,18.8734042983288,20.322073407459,19.8895266639684,0.2,21.9999999999999
1788600,58.421118437789,17,54.3418336645927,54.5303930449671,54.235083854554,54.2075148301507,52.8951824493769,52.3039772836027,52.9479689516919,54.5833707488784,51.046282954083,51.5098872661554,18.7158042562812,18.5765162721775,18.7372524630704,18.7779040748638,19.1175491393271,19.3556201072745,19.117223068054,18.6215076484402,20.0095996638141,19.6657659129626,0.2,21.9999999999999
1789200,58.4211184460718,17,54.144080733296,54.3922350845816,54.0753580133193,53.9884135720401,52.6457279760331,52.0138187371548,52.6711688247719,54.4072549461969,50.5932082534082,51.1851113416479,18.5800997343125,18.4496194215,18.5957712591222,18.6452270053373,19.0096108390977,19.2389625548714,19.0116286417943,18.4887587274297,19.8680240844623,19.5494947712338,0.2,21.9999999999999
1789800,58.4211184432836,17,53.9654810482989,54.273745490972,53.9784949390303,53.8154131491775,52.5135560726911,51.7896370048011,52.5058126413831,54.2321565885407,50.2475839467229,50.9171463706505,18.5042868547832,18.3755715532911,18.4964189223506,18.5623559833301,18.9272091963269,19.1724713599717,18.936602682202,18.4171726828173,19.7828902319728,19.4855225469665,0.2,21.9999999999999
1790400,58.4211184385264,17,54.2380784838359,54.4752602343889,54.2187357503965,54.0590313873458,53.0421656994256,52.2356498294581,52.954192529151,54.4677502665711,50.4600085825048,51.2415841439459,18.3390999418764,18.2452071486986,18.3410799844531,18.4007156187309,18.6863955507354,18.9463100111028,18.7177318937089,18.2666770858569,19.5838583971583,19.2829721561584,0.2,20.9
1791000,58.4211184490892,17,54.3887179866722,54.6314310911967,54.4343223593419,54.2230329097144,53.3365160409842,52.5834070942611,53.197007341048,54.5540961070297,50.7577754553334,51.5923800611271,18.2392324203252,18.1526202752653,18.2229771424981,18.2932942002009,18.5453150305203,18.7822001184621,18.5905202418701,18.1876966087015,19.4025928775327,19.1058709414854,0.2,20.9
1791600,58.4211184400603,17,54.4187820310742,54.7262347890978,54.5637155595929,54.3686137916186,53.5060002507827,52.7871435082108,53.303796563567,54.6345664893561,51.039661532856,51.7896095858624,18.1938324400578,18.0939914892783,18.149602435782,18.2118899090752,18.4598561652688,18.6822033677101,18.5227705111588,18.1288903089407,19.2567285397845,18.9997949602083,0.2,20.9
1792200,58.421118445309,17,54.4219947966834,54.7752875965845,54.6104106370384,54.4536036440256,53.5664089117992,52.9048028515399,53.3215510989542,54.6839880935728,51.2110125132607,51.8631128977125,18.1689317408927,18.0593452915766,18.1127292788639,18.1618163620523,18.4190857844124,18.6215187548158,18.493856264332,18.0912892175007,19.165657913952,18.9476944601507,0.2,20.9
1792800,58.4211184504097,17,54.429224245793,54.8088319501844,54.6342823146553,54.5030293976462,53.5702131380427,52.9649962810443,53.3256718748552,54.7036101835483,51.2617156649038,51.8711547403497,18.151096750695,18.0361306179179,18.0904205122687,18.1308229146863,18.4030249051661,18.5868727577509,18.4771192012385,18.0703061303499,19.1252053493962,18.9260284518337,0.2,20.9
1793400,58.4211184477684,17,54.4371263569527,54.8322105440173,54.6642391927407,54.5380498486135,53.5805611499715,53.0045262721285,53.3341087654696,54.7116709516337,51.2913675037079,51.8526160994927,18.1384174855873,18.0204849187574,18.0715349666695,18.1097256589206,18.3900485049556,18.5641105590874,18.4643299043769,18.0579286053727,19.0997645730982,18.9191762501567,0.2,20.9
1794000,59.6571942655523,25,57.7539527178965,57.0841644738679,57.9107292765514,58.1092615967324,57.625754858028,56.5074129915243,57.4050898497604,58.3685713068368,53.3158463966497,55.3194067713078,19.8916999125681,20.9582598389611,20.6368226972479,20.3183713681035,20.1833143967267,20.1560803782892,19.9967695653177,20.3143036606647,20.0927319603454,20.5677514237431,0.2,20.4999999999999
1794600,59.6571942762798,25,60.0650121318971,59.4023246935844,59.3569450091545,59.3828893320738,60.1327324143197,59.4874662091091,60.2024217129523,59.6761908208074,57.0335680564823,58.6212798576077,21.4377242952896,22.2204104175839,21.9776387163762,21.8200041098999,21.6242313964512,21.5082905825985,21.4212753039657,21.8861351057267,20.9792774658965,21.5298085139481,0.2,20.4999999999999
1795200,59.6571942664553,25,61.3567033312151,61.0912137926806,60.9134672270367,60.6908886382799,61.8336499259166,61.7255935410369,62.0652578371784,60.6276327018712,60.5244475108337,61.5322779821073,22.395458628735,22.8324271238243,22.6388302543477,22.5998925843168,22.3858811460517,22.2336575290961,22.2215712496809,22.7323216953163,21.5862316426063,22.005511192447,0.2,20.4999999999999
1795800,59.6571942670561,25,62.1251281254422,61.9069056625942,61.9107462686046,61.7695105387108,62.9449788967285,63.031996284958,63.169616928127,61.6493231425643,63.0664290752194,63.6576552190999,22.9664637639784,23.2562319927266,23.0679993603845,23.0437860575049,22.8167857832995,22.6850160624367,22.7000967584282,23.1526614377968,22.0005765479212,22.2924569628813,0.2,20.4999999999999
